date,site,Hs,Td,dir,Ta,temp
4/30/16,San Francisco,2.57,9.88,283,6.76,9.4
5/1/16,San Francisco,1.85,11.11,283,7.37,12.2
5/2/16,San Francisco,1.53,16.67,237,8.45,12
5/3/16,San Francisco,1.65,14.29,261,11.82,11.4
5/4/16,San Francisco,1.44,13.33,251,9.82,11.8
5/5/16,San Francisco,1.76,11.11,272,8.71,12.1
5/6/16,San Francisco,1.43,9.88,273,6.93,12
5/7/16,San Francisco,1.43,14.29,255,7.49,12.1
5/8/16,San Francisco,1.28,14.29,265,7.89,12.2
5/9/16,San Francisco,1.46,13.33,270,8.29,12.6
5/10/16,San Francisco,1.35,11.76,266,7.6,12.9
5/11/16,San Francisco,1.15,14.29,228,9,13.1
5/12/16,San Francisco,0.99,14.29,232,9.79,13.2
5/13/16,San Francisco,0.82,12.5,227,6.23,13.4
5/14/16,San Francisco,0.89,15.38,234,8.29,13.5
5/15/16,San Francisco,1.12,14.29,214,6.3,13.9
5/16/16,San Francisco,1.96,7.69,280,6.07,11.9
5/17/16,San Francisco,1.91,9.09,286,7.13,11.6
5/18/16,San Francisco,1.35,11.76,276,7.04,13.5
5/19/16,San Francisco,2.5,8.33,289,6.79,12.6
5/20/16,San Francisco,3.11,10.53,282,6.94,10.2
5/21/16,San Francisco,1.7,9.88,283,7.67,10.8
5/22/16,San Francisco,1.04,11.11,287,7.84,12
5/23/16,San Francisco,0.84,13.33,237,5.99,12.9
5/24/16,San Francisco,0.8,13.33,223,4.35,12.5
5/25/16,San Francisco,0.78,14.29,230,5.47,13.1
5/26/16,San Francisco,1.39,7.69,290,5.39,12.5
5/27/16,San Francisco,1.54,9.09,286,6.23,12.6
5/28/16,San Francisco,1.63,9.09,286,6.01,13.9
5/29/16,San Francisco,1.5,15.38,221,6.71,14
5/30/16,San Francisco,1.42,15.38,232,7.24,13.8
5/31/16,San Francisco,1.26,18.18,234,8.25,13
6/1/16,San Francisco,1.71,15.38,232,10.23,13.5
6/2/16,San Francisco,1.94,16.67,231,11.95,13.8
6/3/16,San Francisco,1.53,14.29,232,8.33,13.6
6/4/16,San Francisco,1.21,13.33,237,9.03,14.1
6/5/16,San Francisco,1.31,13.33,217,8.37,13.9
6/6/16,San Francisco,1.03,9.88,276,7.65,14
6/7/16,San Francisco,0.8,11.76,238,6.69,14.1
6/8/16,San Francisco,0.81,9.09,279,5.27,14.5
6/9/16,San Francisco,0.96,4.35,284,3.94,14.4
6/10/16,San Francisco,1.24,6.25,291,4.26,13.7
6/11/16,San Francisco,1.58,8.33,291,5.6,14
6/12/16,San Francisco,1.37,9.09,286,6.08,14.6
6/13/16,San Francisco,1.24,16.67,241,5.84,13.5
6/14/16,San Francisco,1.72,16.67,241,5.62,13.5
6/15/16,San Francisco,1.61,16.67,258,5.83,10.4
6/16/16,San Francisco,1.32,16.67,232,9.47,13.1
6/17/16,San Francisco,1.45,18.18,232,12.06,14.5
6/18/16,San Francisco,1.34,15.38,232,8.06,12.9
6/19/16,San Francisco,1.12,15.38,223,6.68,13
6/20/16,San Francisco,1.3,7.14,289,5.29,12.1
6/21/16,San Francisco,1.05,7.14,290,5.23,12.2
6/22/16,San Francisco,1.29,7.14,293,5.65,11.5
6/23/16,San Francisco,1.43,18.18,239,5.32,11.4
6/24/16,San Francisco,1.64,18.18,232,6.44,10.4
6/25/16,San Francisco,1.79,18.18,239,8.74,13.4
6/26/16,San Francisco,1.61,15.38,235,7.29,13.7
6/27/16,San Francisco,2.02,16.67,235,6.72,13.5
6/28/16,San Francisco,1.62,15.38,232,5.8,12.7
6/29/16,San Francisco,1.57,9.09,289,5.82,12
6/30/16,San Francisco,1.76,9.88,287,6.6,12.5
7/1/16,San Francisco,1.87,16.67,239,7.16,12.2
7/2/16,San Francisco,1.79,16.67,231,7.99,11.9
7/3/16,San Francisco,1.31,15.38,231,7.72,11.1
7/4/16,San Francisco,1.19,15.38,227,7.66,11.9
7/5/16,San Francisco,1.37,14.29,225,9.03,12.9
7/6/16,San Francisco,1.3,14.29,221,7.09,13
7/7/16,San Francisco,1.21,7.14,284,5.17,13.2
7/8/16,San Francisco,1.22,12.5,213,4.72,13
7/9/16,San Francisco,0.89,12.5,224,4.67,13.9
7/10/16,San Francisco,1.27,18.18,265,5.14,14.1
7/11/16,San Francisco,1.52,16.67,245,6.33,14.5
7/12/16,San Francisco,1.54,6.67,290,5.13,13.6
7/13/16,San Francisco,1.35,14.29,234,5.41,13.9
7/14/16,San Francisco,1.42,8.33,286,6.81,13.6
7/15/16,San Francisco,1.36,9.09,283,7.17,13.5
7/16/16,San Francisco,1.48,9.88,273,6.56,13.5
7/17/16,San Francisco,1.69,9.09,286,7.51,13
7/18/16,San Francisco,1.43,18.18,248,5.36,13
7/19/16,San Francisco,1.1,15.38,237,5.03,13.3
7/20/16,San Francisco,0.9,15.38,251,4.72,12.8
7/21/16,San Francisco,1.07,15.38,223,5.75,11.9
7/22/16,San Francisco,1.18,18.18,227,6.06,12.9
7/23/16,San Francisco,1.43,15.38,221,6.5,13
7/24/16,San Francisco,1.59,15.38,227,6.6,14.1
7/25/16,San Francisco,1.56,7.69,290,6.56,13.8
7/26/16,San Francisco,1.25,9.09,283,6.91,13.8
7/27/16,San Francisco,1.23,13.33,214,7.39,13.4
7/28/16,San Francisco,1.13,9.09,272,6.71,13.3
7/29/16,San Francisco,0.9,9.88,276,6.44,13.5
7/30/16,San Francisco,0.91,9.09,273,7.05,13.1
7/31/16,San Francisco,1.08,11.11,277,7.52,13.4
8/1/16,San Francisco,1.08,15.38,228,8.45,14.1
8/2/16,San Francisco,1.05,16.67,227,8.43,14.1
8/3/16,San Francisco,1.3,15.38,224,6.46,14
8/4/16,San Francisco,1.28,14.29,224,6.78,14.2
8/5/16,San Francisco,1.26,16.67,232,7.87,14.3
8/6/16,San Francisco,1.32,14.29,228,6.46,14.5
8/7/16,San Francisco,1.52,7.14,289,5.45,14.8
8/8/16,San Francisco,1.44,7.14,286,5.48,15
8/9/16,San Francisco,1.69,7.69,290,5.48,14.9
8/10/16,San Francisco,1.94,9.88,283,6.96,15.2
8/11/16,San Francisco,0.86,7.69,289,5.53,14.8
8/12/16,San Francisco,0.94,9.09,283,6.91,15
8/13/16,San Francisco,0.76,15.38,256,6.28,15
8/14/16,San Francisco,1,14.29,268,5.56,15.2
8/15/16,San Francisco,0.99,14.29,265,5.87,13.8
8/16/16,San Francisco,0.9,16.67,249,7.62,14.8
8/17/16,San Francisco,1.1,13.33,265,7.42,14.6
8/18/16,San Francisco,1.37,11.11,280,8.47,14.8
8/19/16,San Francisco,1.19,9.88,289,7.42,15.1
8/20/16,San Francisco,1.35,16.67,230,11.08,15
8/21/16,San Francisco,1.16,14.29,224,9.86,15
8/22/16,San Francisco,1.1,16.67,227,9.57,15.5
8/23/16,San Francisco,0.87,14.29,224,8.5,15.5
8/24/16,San Francisco,0.72,12.5,220,7.6,15.8
8/25/16,San Francisco,0.82,12.5,244,5.15,15.5
8/26/16,San Francisco,0.9,15.38,235,7.15,15.5
8/27/16,San Francisco,1.04,14.29,227,8.29,15.4
8/28/16,San Francisco,0.85,12.5,220,8.8,15.5
8/29/16,San Francisco,0.79,12.5,228,6.7,15.3
8/30/16,San Francisco,1.27,15.38,245,4.86,15
8/31/16,San Francisco,1.12,16.67,232,5.45,14.5
9/1/16,San Francisco,1.47,6.67,294,5.26,14.1
9/2/16,San Francisco,1.56,7.69,289,6.31,15
9/3/16,San Francisco,1.43,7.14,291,5.14,14.3
9/4/16,San Francisco,1.49,6.67,290,5.12,13.9
9/5/16,San Francisco,1.42,7.69,287,6.35,14.9
9/6/16,San Francisco,1.37,15.38,263,7.03,14.9
9/7/16,San Francisco,1.44,8.33,289,6.37,15
9/8/16,San Francisco,1.46,8.33,293,4.84,14.9
9/9/16,San Francisco,1.09,18.18,239,7.12,14.8
9/10/16,San Francisco,1.21,16.67,231,9.59,14.7
9/11/16,San Francisco,1.09,15.38,230,9.2,14.8
9/12/16,San Francisco,1.06,15.38,228,8.25,14.8
9/13/16,San Francisco,1.18,14.29,225,7.45,14.4
9/14/16,San Francisco,1.05,14.29,225,7.4,14.4
9/15/16,San Francisco,0.98,13.33,253,5.56,15
9/16/16,San Francisco,1.32,12.5,262,5.66,14.7
9/17/16,San Francisco,1.06,16.67,231,5.7,14.7
9/18/16,San Francisco,1.13,16.67,246,7.49,15
9/19/16,San Francisco,1.51,14.29,259,7.98,15.1
9/20/16,San Francisco,1.57,12.5,269,7.6,15
9/21/16,San Francisco,1.66,10.53,280,6.55,15.5
9/22/16,San Francisco,1.82,5.56,291,5.44,15.2
9/23/16,San Francisco,1.32,6.67,290,6.01,15
9/24/16,San Francisco,1.24,18.18,241,6.09,14.2
9/25/16,San Francisco,1.61,16.67,235,8.82,13.6
9/26/16,San Francisco,1.23,14.29,234,8.66,14
9/27/16,San Francisco,1.2,13.33,230,8.42,15.1
9/28/16,San Francisco,1.24,9.88,276,8.05,14
9/29/16,San Francisco,1.42,8.33,287,6.98,13.6
9/30/16,San Francisco,1.24,15.38,238,5.65,13.7
10/1/16,San Francisco,1.06,15.38,228,7.17,13.9
10/2/16,San Francisco,1.34,16.67,232,7.42,13.8
10/3/16,San Francisco,1.16,15.38,231,7.32,14
10/4/16,San Francisco,1.13,6.67,269,6.06,14.2
10/5/16,San Francisco,1.35,10.53,279,5.84,14
10/6/16,San Francisco,1.31,13.33,276,6.91,14.2
10/7/16,San Francisco,1.28,9.88,290,6.12,14.1
10/8/16,San Francisco,0.77,14.29,231,5.35,14.4
10/9/16,San Francisco,0.88,12.5,235,6.09,13.9
10/10/16,San Francisco,1.12,16.67,263,9.02,13.7
10/11/16,San Francisco,1.67,13.33,252,10.27,13.7
10/12/16,San Francisco,1.19,13.33,262,9.81,13.8
10/13/16,San Francisco,1.1,14.29,251,9.66,13.4
10/14/16,San Francisco,2.41,15.38,258,10.03,13.7
10/15/16,San Francisco,3.42,15.38,261,9.94,14
10/16/16,San Francisco,2.92,14.29,277,9.72,13.7
10/17/16,San Francisco,2.24,12.5,273,8.88,13.9
10/18/16,San Francisco,2.43,13.33,270,9.89,14.4
10/19/16,San Francisco,1.86,11.76,272,7.84,14.6
10/20/16,San Francisco,1.58,13.33,282,7.54,14.8
10/21/16,San Francisco,1.47,10.53,277,6.48,14.9
10/22/16,San Francisco,1.65,12.5,270,6.78,14.9
10/23/16,San Francisco,1.8,12.5,275,8.42,14.6
10/24/16,San Francisco,1.8,11.76,275,6.72,14.6
10/25/16,San Francisco,2.91,11.76,268,7.32,14.5
10/26/16,San Francisco,1.69,12.5,282,7.53,14.6
10/27/16,San Francisco,1.94,10.53,258,7.87,14.5
10/28/16,San Francisco,1.65,15.38,252,8.11,14.5
10/29/16,San Francisco,1.46,11.11,262,8.39,14.5
10/30/16,San Francisco,1.81,14.29,269,8.72,14.4
10/31/16,San Francisco,2.11,13.33,266,7.95,14.5
11/1/16,San Francisco,1.77,11.11,275,6.86,14.6
11/2/16,San Francisco,1.75,12.5,277,8.29,14.9
11/3/16,San Francisco,1.44,15.38,279,10.89,15
11/4/16,San Francisco,3.76,13.33,273,12.6,15
11/5/16,San Francisco,2.5,15.38,265,10.5,15
11/6/16,San Francisco,3.58,15.38,270,12.02,15.2
11/7/16,San Francisco,2.61,14.29,272,10.52,15.2
11/8/16,San Francisco,2.03,11.76,277,10.28,15.4
11/9/16,San Francisco,4.09,18.18,269,12.46,15.5
11/10/16,San Francisco,2.99,15.38,275,10.72,15.4
11/11/16,San Francisco,1.79,14.29,269,8.91,15.2
11/12/16,San Francisco,2.82,15.38,272,11.94,15.3
11/13/16,San Francisco,2.65,12.5,276,10.65,15.2
11/14/16,San Francisco,1.86,13.33,272,8.55,15.1
11/15/16,San Francisco,1.73,9.88,283,8.28,15
11/16/16,San Francisco,2.18,16.67,272,8.76,15
11/17/16,San Francisco,2.5,15.38,275,9.81,14.9
11/18/16,San Francisco,1.93,13.33,268,9.28,14.5
11/19/16,San Francisco,2,5.56,207,5.13,14.3
11/20/16,San Francisco,3.53,13.33,273,9.13,14.2
11/21/16,San Francisco,2.63,13.33,272,9.26,14.2
11/22/16,San Francisco,1.67,11.11,279,6.84,14.2
11/23/16,San Francisco,1.24,8.33,282,5.25,14.2
11/24/16,San Francisco,2.88,15.38,276,10.95,14
11/25/16,San Francisco,2.48,14.29,276,11.08,13.9
11/26/16,San Francisco,2.38,13.33,275,7.77,13.9
11/27/16,San Francisco,3.89,13.33,277,9.18,13.8
11/28/16,San Francisco,2.25,11.76,279,8.23,13.8
11/29/16,San Francisco,2.35,11.76,280,8.09,13.6
11/30/16,San Francisco,1.76,15.38,272,9.75,13.6
12/1/16,San Francisco,1.88,14.29,268,8.23,13.5
12/2/16,San Francisco,2.23,12.5,280,8.17,13.4
12/3/16,San Francisco,1.72,11.76,277,6.94,13.3
12/4/16,San Francisco,3.16,15.38,272,11.72,13.1
12/5/16,San Francisco,2.29,14.29,275,8.35,13.1
12/6/16,San Francisco,2.1,13.33,269,6.85,13
12/7/16,San Francisco,1.35,14.29,270,7.86,12.7
12/8/16,San Francisco,1.24,5.88,194,4.49,12.4
12/9/16,San Francisco,1.64,15.38,255,6.49,12.3
12/10/16,San Francisco,1.89,9.88,266,5.75,12.4
12/11/16,San Francisco,1.61,11.11,280,6.6,12.3
12/12/16,San Francisco,1.46,11.76,282,8.12,12.1
12/13/16,San Francisco,1.18,9.09,284,7.63,12.2
12/14/16,San Francisco,0.78,10.53,289,6.26,12.3
12/15/16,San Francisco,1.76,5.56,203,5.2,12.3
12/16/16,San Francisco,2.51,7.69,265,5.74,12
12/17/16,San Francisco,1.49,8.33,289,5.67,11.9
12/18/16,San Francisco,1.07,15.38,265,6.44,11.9
12/19/16,San Francisco,1.27,12.5,280,9.82,11.8
12/20/16,San Francisco,1.37,15.38,275,10.71,11.5
12/21/16,San Francisco,1.57,15.38,277,10.68,10.9
12/22/16,San Francisco,2.23,15.38,276,11.4,11.2
12/23/16,San Francisco,1.84,16.67,276,11.59,11
12/24/16,San Francisco,2.61,10.53,272,7.72,11.3
12/25/16,San Francisco,2.49,13.33,272,8.86,11
12/26/16,San Francisco,1.18,11.76,289,5.78,11
12/27/16,San Francisco,1.95,18.18,273,9.93,10.8
12/28/16,San Francisco,1.81,15.38,270,11.1,10.8
12/29/16,San Francisco,2.3,14.29,277,11.47,10.8
12/30/16,San Francisco,1.83,15.38,280,10.87,10.7
12/31/16,San Francisco,2.03,12.5,286,6.64,10.9
1/1/17,San Francisco,1.49,12.5,273,6.59,10.8
1/2/17,San Francisco,1.46,16.67,269,7.19,10.7
1/3/17,San Francisco,1.46,13.33,282,6.23,10.8
1/4/17,San Francisco,2.29,7.69,208,5.78,11.1
1/5/17,San Francisco,1.09,7.69,241,5.59,10.4
1/6/17,San Francisco,0.91,18.18,251,7.28,10.1
1/7/17,San Francisco,1.08,16.67,251,5.85,10.6
1/8/17,San Francisco,3.1,9.09,217,6.91,10.9
1/9/17,San Francisco,2.42,9.09,231,7.46,11.8
1/10/17,San Francisco,2.12,9.09,256,6.42,11.7
1/11/17,San Francisco,3.23,9.88,269,7.51,11.8
1/12/17,San Francisco,2.59,12.5,262,9.22,11
1/13/17,San Francisco,1.89,11.11,269,8.46,10.8
1/14/17,San Francisco,1.39,9.88,276,7.89,10.7
1/15/17,San Francisco,1.14,22.22,268,8.66,10.8
1/16/17,San Francisco,1.87,16.67,268,12.51,10.8
1/17/17,San Francisco,1.46,14.29,272,9.73,10.8
1/18/17,San Francisco,1.98,14.29,275,11.82,10.4
1/19/17,San Francisco,3.81,13.33,270,8.7,10.9
1/20/17,San Francisco,4.21,14.29,270,9.44,10.9
1/21/17,San Francisco,6.03,20,272,12.88,11.6
1/22/17,San Francisco,4.51,16.67,276,8.61,11.2
1/23/17,San Francisco,4.23,12.5,266,9.52,10.8
1/24/17,San Francisco,4.68,15.38,268,11.4,11
1/25/17,San Francisco,2.51,12.5,277,9.56,10
1/26/17,San Francisco,2.51,12.5,277,9.56,10
1/27/17,San Francisco,2.51,12.5,277,9.56,10
1/28/17,San Francisco,2.51,12.5,277,9.56,10
1/29/17,San Francisco,,,,,
1/30/17,San Francisco,,,,,
1/31/17,San Francisco,,,,,
2/1/17,San Francisco,,,,,
2/2/17,San Francisco,,,,,
2/3/17,San Francisco,,,,,
2/4/17,San Francisco,,,,,
2/5/17,San Francisco,,,,,
2/6/17,San Francisco,,,,,
2/7/17,San Francisco,,,,,
2/8/17,San Francisco,,,,,
2/9/17,San Francisco,,,,,
2/10/17,San Francisco,,,,,
2/11/17,San Francisco,,,,,
2/12/17,San Francisco,,,,,
2/13/17,San Francisco,,,,,
2/14/17,San Francisco,,,,,
2/15/17,San Francisco,,,,,
2/16/17,San Francisco,,,,,
2/17/17,San Francisco,,,,,
2/18/17,San Francisco,,,,,
2/19/17,San Francisco,,,,,
2/20/17,San Francisco,,,,,
2/21/17,San Francisco,,,,,
2/22/17,San Francisco,,,,,
2/23/17,San Francisco,,,,,
2/24/17,San Francisco,1.5,9.88,280,6.98,11.7
2/25/17,San Francisco,1.27,15.38,273,7.64,11.4
2/26/17,San Francisco,1.09,14.29,272,9.72,11.1
2/27/17,San Francisco,1.35,16.67,277,7.78,11.8
2/28/17,San Francisco,1.44,15.38,276,6.28,12.2
3/1/17,San Francisco,1.32,14.29,261,7.39,11.6
3/2/17,San Francisco,1.06,15.38,254,6.84,11.7
3/3/17,San Francisco,1.24,14.29,274,6.59,11.9
3/4/17,San Francisco,1.19,12.5,271,5.13,12.1
3/5/17,San Francisco,1.75,5.56,247,5.3,12.1
3/6/17,San Francisco,2.93,15.38,275,8.79,11.9
3/7/17,San Francisco,1.6,11.76,274,7.56,11.4
3/8/17,San Francisco,1.12,15.38,254,7.36,12
3/9/17,San Francisco,1.29,13.33,250,6.33,12.3
3/10/17,San Francisco,1.53,13.33,262,6.36,12.3
3/11/17,San Francisco,1.52,12.5,278,8.42,12.3
3/12/17,San Francisco,1.36,12.5,272,5.99,12.4
3/13/17,San Francisco,1.25,11.11,275,5.91,12.4
3/14/17,San Francisco,1.1,16.67,243,6.58,12.6
3/15/17,San Francisco,1.31,10.53,269,8.04,12.9
3/16/17,San Francisco,1.32,10.53,274,9.03,13.1
3/17/17,San Francisco,1.31,12.5,267,6.94,12.6
3/18/17,San Francisco,0.74,11.76,249,7.86,12.8
3/19/17,San Francisco,1.13,14.29,270,7.61,13.3
3/20/17,San Francisco,1.22,12.5,277,6.03,13
3/21/17,San Francisco,1.94,7.69,200,5.99,13.1
3/22/17,San Francisco,1.54,15.38,261,5.99,13.1
3/23/17,San Francisco,2.74,11.11,267,8.06,12.9
3/24/17,San Francisco,1.5,16.67,232,7.87,13.1
3/25/17,San Francisco,2.12,9.88,273,8.56,13
3/26/17,San Francisco,2.87,13.33,273,9.72,13.1
3/27/17,San Francisco,1.74,12.5,267,6,12.9
3/28/17,San Francisco,2.31,18.18,273,8.48,12.8
3/29/17,San Francisco,2.49,16.67,273,9.23,13.1
3/30/17,San Francisco,2.31,15.38,273,9.43,13.1
3/31/17,San Francisco,2.41,10.53,284,7.69,13.2
4/1/17,San Francisco,2.02,10.53,288,7.08,12.6
4/2/17,San Francisco,2.05,8.33,287,7.11,12.5
4/3/17,San Francisco,3.09,16.67,280,8.24,12.3
4/4/17,San Francisco,1.89,14.29,264,7.66,11.4
4/5/17,San Francisco,1.3,12.5,268,9.55,11.9
4/6/17,San Francisco,1.92,14.29,275,11.15,11.9
4/7/17,San Francisco,3.1,8.33,228,7.02,10.8
4/8/17,San Francisco,3.15,11.76,277,8.96,11.1
4/9/17,San Francisco,2.14,11.11,281,7.83,11.6
4/10/17,San Francisco,1.62,9.88,274,8.62,11.6
4/11/17,San Francisco,2.57,15.38,277,10.88,12.1
4/12/17,San Francisco,2.99,12.5,262,8.74,11.8
4/13/17,San Francisco,1.71,6.25,228,6.2,11.9
4/14/17,San Francisco,2.04,12.5,282,7.9,12.2
4/15/17,San Francisco,1.63,11.11,286,6.91,11.6
4/16/17,San Francisco,1.23,16.67,267,9.06,12.7
4/17/17,San Francisco,1.82,9.09,243,7.11,12.4
4/18/17,San Francisco,1.39,16.67,245,8.3,12.9
4/19/17,San Francisco,1.23,15.38,255,8.57,13.3
4/20/17,San Francisco,2.36,11.11,275,9.38,13.4
4/21/17,San Francisco,2.1,13.33,271,8.77,14.1
4/22/17,San Francisco,1.09,18.18,247,7.88,13.1
4/23/17,San Francisco,1.73,15.38,259,7.06,13.2
4/24/17,San Francisco,2.28,12.5,284,8.29,12.7
4/25/17,San Francisco,1.97,9.88,276,7.12,12
4/26/17,San Francisco,1.25,9.09,282,7.88,12.5
4/27/17,San Francisco,1.97,11.11,286,6.06,12.1
4/28/17,San Francisco,2.12,8.33,293,6.32,10.1
4/29/17,San Francisco,1.58,9.88,279,6.59,12.1
4/30/17,San Francisco,1.5,7.69,293,5.71,12.1
5/1/17,San Francisco,1.65,18.18,241,6.22,11.9
5/2/17,San Francisco,1.57,16.67,237,6.12,11.7
5/3/17,San Francisco,1.55,15.38,228,6.67,12.6
5/4/17,San Francisco,1.25,14.29,252,7.03,12.3
5/5/17,San Francisco,1.41,13.33,269,8.99,12.5
5/6/17,San Francisco,2.87,9.09,286,6.69,9.9
5/7/17,San Francisco,3.06,11.76,279,8.28,9.7
5/8/17,San Francisco,2.16,11.11,281,8.19,11.8
5/9/17,San Francisco,1.72,9.88,279,6.72,11.9
5/10/17,San Francisco,1.88,14.29,267,7.28,11.4
5/11/17,San Francisco,1.16,12.5,271,8.07,12.1
5/12/17,San Francisco,0.92,11.76,283,6.56,12.3
5/13/17,San Francisco,2.12,10.53,284,6.59,10.9
5/14/17,San Francisco,1.82,11.11,288,6.14,9.8
5/15/17,San Francisco,1.83,9.09,295,6.2,10.1
5/16/17,San Francisco,1.7,8.33,291,5.7,10.2
5/17/17,San Francisco,1.34,8.33,289,6.49,11.6
5/18/17,San Francisco,1.74,7.14,291,6.06,10.7
5/19/17,San Francisco,1.48,7.69,277,6.23,11.5
5/20/17,San Francisco,1.38,8.33,280,6.79,12.1
5/21/17,San Francisco,1.26,11.76,283,7.67,13.1
5/22/17,San Francisco,1.18,14.29,228,6.98,12.7
5/23/17,San Francisco,1.09,15.38,232,8.44,11.9
5/24/17,San Francisco,1.18,14.29,243,9.89,11.9
5/25/17,San Francisco,1.55,13.33,252,7.26,11.4
5/26/17,San Francisco,1.1,11.11,272,7.3,12.4
5/27/17,San Francisco,0.97,14.29,225,8.05,12.5
5/28/17,San Francisco,1.09,14.29,229,4.84,12.9
5/29/17,San Francisco,1.24,18.18,242,4.97,12.3
5/30/17,San Francisco,1.65,16.67,252,5.5,11.5
5/31/17,San Francisco,1.18,15.38,257,6.01,12.9
6/1/17,San Francisco,0.93,11.76,267,7.57,13.2
6/2/17,San Francisco,1.59,11.76,276,5.94,12.5
6/3/17,San Francisco,1.57,6.67,279,5.79,12.4
6/4/17,San Francisco,2.01,8.33,287,6.6,11
6/5/17,San Francisco,2,8.33,284,6.72,10.2
6/6/17,San Francisco,1.69,9.09,284,6.74,11.4
6/7/17,San Francisco,1.52,6.67,289,5.6,11.1
6/8/17,San Francisco,1.07,15.38,226,6.47,12
6/9/17,San Francisco,1.36,15.38,224,7.98,12.3
6/10/17,San Francisco,1.25,8.33,286,5.74,12.6
6/11/17,San Francisco,1.39,11.11,283,5.15,12.4
6/12/17,San Francisco,1.9,8.33,287,5.85,10.8
6/13/17,San Francisco,1.32,6.25,291,5.51,11.8
6/14/17,San Francisco,1.49,7.69,297,5.86,11.6
6/15/17,San Francisco,1.46,7.14,297,4.97,11.3
6/16/17,San Francisco,1.27,5.26,299,4.49,9.7
6/17/17,San Francisco,1.96,11.11,280,5.89,11
6/18/17,San Francisco,1.91,9.09,286,7.06,12.7
6/19/17,San Francisco,1.56,9.09,283,6.97,12.9
6/20/17,San Francisco,1.92,9.09,280,7.37,13.6
6/21/17,San Francisco,2.25,9.09,286,7.23,12.2
6/22/17,San Francisco,1.56,14.29,228,8.26,13.3
6/23/17,San Francisco,1.43,14.29,225,7.61,12.7
6/24/17,San Francisco,1.21,15.38,231,9.99,13.3
6/25/17,San Francisco,1.09,14.29,235,7.91,13.6
6/26/17,San Francisco,0.89,13.33,227,10.33,14.1
6/27/17,San Francisco,1.04,15.38,240,5.88,14.2
6/28/17,San Francisco,1.21,14.29,242,5.41,14.4
6/29/17,San Francisco,1.44,7.14,287,5.67,14.3
6/30/17,San Francisco,1.73,7.69,292,5.51,13.7
7/1/17,San Francisco,2.31,8.33,293,5.96,13.1
7/2/17,San Francisco,1.83,9.09,283,6.65,13.4
7/3/17,San Francisco,1.22,15.38,231,7.6,13.6
7/4/17,San Francisco,1.31,14.29,229,9.06,13.7
7/5/17,San Francisco,1.02,13.33,216,8.82,13.6
7/6/17,San Francisco,0.94,13.33,234,5.13,13.1
7/7/17,San Francisco,1.09,13.33,236,4.88,11.7
7/8/17,San Francisco,1.2,7.69,294,5.67,12.8
7/9/17,San Francisco,1.34,18.18,223,6.75,12.6
7/10/17,San Francisco,1.6,15.38,225,7.51,12.7
7/11/17,San Francisco,1.3,14.29,218,6.23,12.4
7/12/17,San Francisco,1.39,16.67,222,7.5,12.9
7/13/17,San Francisco,1.39,15.38,219,9.1,13.5
7/14/17,San Francisco,1.31,16.67,220,7.61,13.9
7/15/17,San Francisco,1.45,14.29,226,7.92,14
7/16/17,San Francisco,1.93,9.09,288,6.29,13.8
7/17/17,San Francisco,1.64,7.69,286,6.01,13
7/18/17,San Francisco,1.45,8.33,287,5.54,13.7
7/19/17,San Francisco,1.46,6.25,288,5.6,12.6
7/20/17,San Francisco,1.53,6.25,283,5.38,11.2
7/21/17,San Francisco,1.83,7.14,288,5.66,11.1
7/22/17,San Francisco,1.42,6.67,290,5.84,11.4
7/23/17,San Francisco,0.95,14.29,227,6.49,12.2
7/24/17,San Francisco,1.05,9.09,282,6.44,13.4
7/25/17,San Francisco,1,11.11,228,6.46,13.6
7/26/17,San Francisco,0.94,8.33,285,6.88,14.2
7/27/17,San Francisco,0.89,7.14,282,5.8,14.5
7/28/17,San Francisco,1.54,8.33,294,6.26,14.6
7/29/17,San Francisco,1.64,8.33,292,6.4,14.7
7/30/17,San Francisco,1.09,15.38,226,6.35,14.6
7/31/17,San Francisco,0.93,18.18,230,9.27,14.6
8/1/17,San Francisco,1.17,16.67,229,9.27,14.6
8/2/17,San Francisco,1.18,15.38,238,10.56,15
8/3/17,San Francisco,1.15,15.38,231,10.46,15.4
8/4/17,San Francisco,1.13,15.38,225,7.82,15.3
8/5/17,San Francisco,1.09,14.29,230,8.16,14.8
8/6/17,San Francisco,0.81,12.5,225,9.11,15.2
8/7/17,San Francisco,0.79,11.11,231,5.45,14.9
8/8/17,San Francisco,0.75,14.29,227,6.07,15.5
8/9/17,San Francisco,0.96,13.33,231,5.22,14.7
8/10/17,San Francisco,1.05,6.67,298,4.72,14.6
8/11/17,San Francisco,0.89,18.18,225,5.01,15.3
8/12/17,San Francisco,1.49,6.67,292,5.25,15.1
8/13/17,San Francisco,1.41,7.14,291,5.56,14.8
8/14/17,San Francisco,0.99,13.33,224,4.72,14.7
8/15/17,San Francisco,1.47,8.33,287,6.16,14.7
8/16/17,San Francisco,1.09,15.38,231,7.57,14.5
8/17/17,San Francisco,1.47,16.67,222,8.65,14.9
8/18/17,San Francisco,1.27,14.29,223,9.56,14.8
8/19/17,San Francisco,1.39,16.67,237,9.35,15.3
8/20/17,San Francisco,1.53,15.38,227,8.16,15.3
8/21/17,San Francisco,1.03,14.29,227,7.91,15.6
8/22/17,San Francisco,0.82,12.5,220,7.93,15.4
8/23/17,San Francisco,0.82,12.5,223,5.89,15.6
